Date,TRDPRC_1,MOD_DURTN,MAC_DURTN,CONVEXITY,AVG_LIFE,YLDTOMAT
2000-06-15,99.7199,,,,,
2000-06-16,99.9688,,,,,
2000-06-19,99.9188,,,,,
2000-06-20,99.8257,,,,,
2000-06-21,99.4357,,,,,
2000-06-22,99.2639,,,,,
2000-06-23,99.1345,,,,,
2000-06-26,99.2391,,,,,
2000-06-27,99.304,,,,,
2000-06-28,99.325,,,,,
2000-06-29,99.571,,,,,
2000-06-30,99.62,,,,,
2000-07-03,99.3273,,,,,
2000-07-05,99.5444,,,,,
2000-07-06,99.1211,,,,,
2000-07-07,99.5044,,,,,
2000-07-10,99.4293,,,,,
2000-07-11,99.5416,,,,,
2000-07-12,99.4159,,,,,
2000-07-13,99.559,,,,,
2000-07-14,99.323,,,,,
2000-07-17,99.1557,,,,,
2000-07-18,99.1382,,,,,
2000-07-19,99.2759,,,,,
2000-07-20,99.5031,,,,,
2000-07-21,99.5812,,,,,
2000-07-24,99.6653,,,,,
2000-07-25,99.8838,,,,,
2000-07-26,100.1206,,,,,
2000-07-27,100.067,,,,,
2000-07-28,99.937,,,,,
2000-07-31,99.9404,,,,,
2000-08-01,100.2186,,,,,
2000-08-02,100.1413,,,,,
2000-08-03,100.1247,,,,,
2000-08-04,100.1694,,,,,
2000-08-07,100.3253,,,,,
2000-08-08,100.2245,,,,,
2000-08-09,100.2742,,,,,
2000-08-10,100.4545,,,,,
2000-08-11,100.3818,,,,,
2000-08-14,100.2089,,,,,
2000-08-15,100.0527,,,,,
2000-08-16,99.9864,,,,,
2000-08-17,99.9935,,,,,
2000-08-18,99.9925,,,,,
2000-08-21,99.7685,,,,,
2000-08-22,99.9389,,,,,
2000-08-23,100.0668,,,,,
2000-08-24,100.1118,,,,,
2000-08-25,100.0458,,,,,
2000-08-28,100.0905,,,,,
2000-08-29,99.8508,,,,,
2000-08-30,99.9318,,,,,
2000-08-31,99.986,,,,,
2000-09-01,100.5335,,,,,
2000-09-05,100.4879,,,,,
2000-09-06,100.3244,,,,,
2000-09-07,100.3175,,,,,
2000-09-08,100.3175,,,,,
2000-09-11,100.4194,,,,,
2000-09-12,100.481,,,,,
2000-09-13,100.5682,,,,,
2000-09-14,100.6132,,,,,
2000-09-15,100.5447,,,,,
2000-09-18,100.4304,,,,,
2000-09-19,100.5931,,,,,
2000-09-20,100.5872,,,,,
2000-09-21,100.784,,,,,
2000-09-22,101.0246,,,,,
2000-09-25,100.7416,,,,,
2000-09-26,100.9312,,,,,
2000-09-27,100.8259,,,,,
2000-09-28,100.8674,,,,,
2000-09-29,101.0933,,,,,
2000-10-02,101.1214,,,,,
2000-10-03,101.1017,,,,,
2000-10-04,101.0321,,,,,
2000-10-05,100.904,,,,,
2000-10-06,101.0273,,,,,
2000-10-09,101.2515,,,,,
2000-10-10,101.2288,,,,,
2000-10-11,101.4134,,,,,
2000-10-12,101.4081,,,,,
2000-10-13,101.204,,,,,
2000-10-16,101.1456,,,,,
2000-10-17,100.9645,,,,,
2000-10-18,100.9616,,,,,
2000-10-19,100.9024,,,,,
2000-10-20,100.9392,,,,,
2000-10-23,101.019,,,,,
2000-10-24,101.0303,,,,,
2000-10-25,100.9124,,,,,
2000-10-26,100.9248,,,,,
2000-10-27,101.0417,,,,,
2000-10-30,101.0431,,,,,
2000-10-31,101.1131,,,,,
2000-11-01,101.233,,,,,
2000-11-02,101.1822,,,,,
2000-11-03,101.1664,,,,,
2000-11-06,101.1828,,,,,
2000-11-07,101.1444,,,,,
2000-11-08,101.1208,,,,,
2000-11-09,101.2351,,,,,
2000-11-10,101.3216,,,,,
2000-11-13,101.4985,,,,,
2000-11-14,101.5196,,,,,
2000-11-15,101.5671,,,,,
2000-11-16,101.6157,,,,,
2000-11-17,101.615,,,,,
2000-11-20,101.6647,,,,,
2000-11-21,101.5686,,,,,
2000-11-22,101.6068,,,,,
2000-11-23,101.6364,,,,,
2000-11-24,101.6535,,,,,
2000-11-27,101.7128,,,,,
2000-11-28,101.9078,,,,,
2000-11-29,101.9495,,,,,
2000-11-30,102.2476,,,,,
2000-12-01,102.2173,,,,,
2000-12-04,102.5737,,,,,
2000-12-05,102.6168,,,,,
2000-12-06,102.8354,,,,,
2000-12-07,102.7722,,,,,
2000-12-08,102.693,,,,,
2000-12-11,102.6553,,,,,
2000-12-12,102.6615,,,,,
2000-12-13,103.0423,,,,,
2000-12-14,103.0985,,,,,
2000-12-15,103.3248,,,,,
2000-12-18,103.5054,,,,,
2000-12-19,103.3199,,,,,
2000-12-20,103.4581,,,,,
2000-12-21,103.5103,,,,,
2000-12-22,103.5187,,,,,
2000-12-25,103.5187,,,,,
2000-12-26,103.5802,,,,,
2000-12-27,103.6337,,,,,
2000-12-28,103.4904,,,,,
2000-12-29,103.7484,,,,,
2001-01-01,103.7484,,,,,
2001-01-02,104.1599,,,,,
2001-01-03,104.6008,,,,,
2001-01-04,104.7128,,,,,
2001-01-05,104.9219,,,,,
2001-01-08,104.9101,,,,,
2001-01-09,104.6705,,,,,
2001-01-10,104.5204,,,,,
2001-01-11,104.6521,,,,,
2001-01-12,104.3218,,,,,
2001-01-15,104.3638,,,,,
2001-01-16,104.4219,,,,,
2001-01-17,104.4153,,,,,
2001-01-18,104.5557,,,,,
2001-01-19,104.5451,,,,,
2001-01-22,104.4496,,,,,
2001-01-23,104.6418,,,,,
2001-01-24,104.5033,,,,,
2001-01-25,104.4119,,,,,
2001-01-26,104.6096,,,,,
2001-01-29,104.6828,,,,,
2001-01-30,104.8442,,,,,
2001-01-31,105.067,,,,,
2001-02-01,105.1814,,,,,
2001-02-02,105.1963,,,,,
2001-02-05,105.3576,,,,,
2001-02-06,105.2971,,,,,
2001-02-07,105.3742,,,,,
2001-02-08,105.1792,,,,,
2001-02-09,105.2999,,,,,
2001-02-12,105.3635,,,,,
2001-02-13,105.4587,,,,,
2001-02-14,105.3336,,,,,
2001-02-15,104.9697,,,,,
2001-02-16,105.0808,,,,,
2001-02-19,105.1927,,,,,
2001-02-20,105.0775,,,,,
2001-02-21,105.0022,,,,,
2001-02-22,104.9032,,,,,
2001-02-23,105.0404,,,,,
2001-02-26,105.1366,,,,,
2001-02-27,105.5363,,,,,
2001-02-28,105.5871,,,,,
2001-03-01,105.6045,,,,,
2001-03-02,105.6358,,,,,
2001-03-05,105.5392,,,,,
2001-03-06,105.6224,,,,,
2001-03-07,105.6699,,,,,
2001-03-08,105.9113,,,,,
2001-03-09,105.8661,,,,,
2001-03-12,105.9911,,,,,
2001-03-13,105.8693,,,,,
2001-03-14,106.0644,,,,,
2001-03-15,106.172,,,,,
2001-03-16,106.3844,,,,,
2001-03-19,106.2729,,,,,
2001-03-20,106.2451,,,,,
2001-03-21,106.4549,,,,,
2001-03-22,106.7742,,,,,
2001-03-23,106.6634,,,,,
2001-03-26,106.6949,,,,,
2001-03-27,106.564,,,,,
2001-03-28,106.6021,,,,,
2001-03-29,106.4987,,,,,
2001-03-30,106.6246,,,,,
2001-04-02,106.6258,,,,,
2001-04-03,106.6331,,,,,
2001-04-04,106.4516,,,,,
2001-04-05,106.4768,,,,,
2001-04-06,106.8061,,,,,
2001-04-09,106.819,,,,,
2001-04-10,106.6316,,,,,
2001-04-11,106.1478,,,,,
2001-04-12,106.0901,,,,,
2001-04-13,106.1057,,,,,
2001-04-16,106.1546,,,,,
2001-04-17,106.0475,,,,,
2001-04-18,106.0161,,,,,
2001-04-19,105.9173,,,,,
2001-04-20,106.0603,,,,,
2001-04-23,106.2334,,,,,
2001-04-24,106.0118,,,,,
2001-04-25,106.1164,,,,,
2001-04-26,106.4708,,,,,
2001-04-27,106.1638,,,,,
2001-04-30,105.8549,,,,,
2001-05-01,105.871,,,,,
2001-05-02,106.053,,,,,
2001-05-03,106.239,,,,,
2001-05-04,106.4396,,,,,
2001-05-07,106.4887,,,,,
2001-05-08,106.5874,,,,,
2001-05-09,106.7377,,,,,
2001-05-10,106.9445,,,,,
2001-05-11,106.6635,,,,,
2001-05-14,106.3931,,,,,
2001-05-15,106.3549,,,,,
2001-05-16,106.4606,,,,,
2001-05-17,106.6074,,,,,
2001-05-18,106.6206,,,,,
2001-05-21,106.7091,,,,,
2001-05-22,106.5182,,,,,
2001-05-23,106.457,,,,,
2001-05-24,106.4217,,,,,
2001-05-25,106.287,,,,,
2001-05-28,106.3409,,,,,
2001-05-29,106.6489,,,,,
2001-05-30,106.6758,,,,,
2001-05-31,106.5334,,,,,
2001-06-01,107.0172,,,,,
2001-06-04,107.1352,,,,,
2001-06-05,107.458,,,,,
2001-06-06,107.3557,,,,,
2001-06-07,107.1525,,,,,
2001-06-08,107.1605,,,,,
2001-06-11,107.2983,,,,,
2001-06-12,107.1887,,,,,
2001-06-13,107.1148,,,,,
2001-06-14,107.4881,,,,,
2001-06-15,107.4967,,,,,
2001-06-18,107.6449,,,,,
2001-06-19,107.585,,,,,
2001-06-20,107.6806,,,,,
2001-06-21,107.8736,,,,,
2001-06-22,107.9845,,,,,
2001-06-25,108.0349,,,,,
2001-06-26,107.9294,,,,,
2001-06-27,107.9645,,,,,
2001-06-28,107.8523,,,,,
2001-06-29,107.4707,,,,,
2001-07-02,107.5932,,,,,
2001-07-03,107.384,,,,,
2001-07-04,107.4025,,,,,
2001-07-05,107.4216,,,,,
2001-07-06,107.6246,,,,,
2001-07-09,107.5105,,,,,
2001-07-10,107.6667,,,,,
2001-07-11,107.8741,,,,,
2001-07-12,107.8138,,,,,
2001-07-13,107.7534,,,,,
2001-07-16,107.9066,,,,,
2001-07-17,107.9661,,,,,
2001-07-18,108.1229,,,,,
2001-07-19,108.1534,,,,,
2001-07-20,108.3994,,,,,
2001-07-23,108.5045,,,,,
2001-07-24,108.5282,,,,,
2001-07-25,108.4693,,,,,
2001-07-26,108.5862,,,,,
2001-07-27,108.8764,,,,,
2001-07-30,108.9497,,,,,
2001-07-31,109.0636,,,,,
2001-08-01,109.0319,,,,,
2001-08-02,108.9538,,,,,
2001-08-03,109.0774,,,,,
2001-08-06,109.2069,,,,,
2001-08-07,109.1859,,,,,
2001-08-08,109.1775,,,,,
2001-08-09,109.5147,,,,,
2001-08-10,109.5973,,,,,
2001-08-13,109.7572,,,,,
2001-08-14,109.6161,,,,,
2001-08-15,109.6525,,,,,
2001-08-16,109.6373,,,,,
2001-08-17,109.8981,,,,,
2001-08-20,109.86,,,,,
2001-08-21,109.7149,,,,,
2001-08-22,109.6496,,,,,
2001-08-23,109.6403,,,,,
2001-08-24,109.4528,,,,,
2001-08-27,109.5138,,,,,
2001-08-28,109.9677,,,,,
2001-08-29,110.0273,,,,,
2001-08-30,110.3019,,,,,
2001-08-31,110.2421,,,,,
2001-09-03,110.2618,,,,,
2001-09-04,109.6562,,,,,
2001-09-05,109.4691,,,,,
2001-09-06,109.6509,,,,,
2001-09-07,109.8384,,,,,
2001-09-10,109.7704,,,,,
2001-09-11,110.0774,,,,,
2001-09-12,109.7584,,,,,
2001-09-13,109.7781,,,,,
2001-09-14,109.9793,,,,,
2001-09-17,109.7014,,,,,
2001-09-18,109.8157,,,,,
2001-09-19,109.9057,,,,,
2001-09-20,109.6781,,,,,
2001-09-21,109.431,,,,,
2001-09-24,109.5096,,,,,
2001-09-26,109.9609,,,,,
2001-09-28,110.1902,,,,,
2001-10-01,110.36,,,,,
2001-10-02,110.69,,,,,
2001-10-03,110.96,,,,,
2001-10-04,110.93,,,,,
2001-10-05,111.04,,,,,
2001-10-08,111.02,,,,,
2001-10-09,110.82,,,,,
2001-10-10,110.81,,,,,
2001-10-11,110.73,,,,,
2001-10-12,110.86,,,,,
2001-10-15,111.1,,,,,
2001-10-16,111.17,,,,,
2001-10-17,111.16,,,,,
2001-10-18,111.27,,,,,
2001-10-19,111.33,,,,,
2001-10-22,111.53,,,,,
2001-10-23,111.53,,,,,
2001-10-24,111.8,,,,,
2001-10-25,112.1,,,,,
2001-10-26,112.1,,,,,
2001-10-29,112.44,,,,,
2001-10-30,112.77,,,,,
2001-10-31,112.8,,,,,
2001-11-01,113.28,,,,,
2001-11-02,113.0886,,,,,
2001-11-05,113.3132,,,,,
2001-11-06,113.3588,,,,,
2001-11-07,113.7214,,,,,
2001-11-08,113.5701,,,,,
2001-11-09,113.4863,,,,,
2001-11-12,113.6153,,,,,
2001-11-13,113.1413,,,,,
2001-11-14,112.8691,,,,,
2001-11-15,112.4512,,,,,
2001-11-16,112.3283,,,,,
2001-11-19,112.498,,,,,
2001-11-20,112.5319,,,,,
2001-11-21,112.0615,,,,,
2001-11-23,112.1941,,,,,
2001-11-26,112.4711,,,,,
2001-11-27,111.7604,,,,,
2001-11-28,112.1717,,,,,
2001-11-29,112.4116,,,,,
2001-11-30,112.6724,,,,,
2001-12-03,112.8471,,,,,
2001-12-04,112.9847,,,,,
2001-12-05,112.0832,,,,,
2001-12-06,111.7716,,,,,
2001-12-07,111.273,,,,,
2001-12-10,111.5259,,,,,
2001-12-11,111.8459,,,,,
2001-12-12,112.3311,,,,,
2001-12-13,112.0697,,,,,
2001-12-14,112.0666,,,,,
2001-12-17,111.6669,,,,,
2001-12-18,111.9233,,,,,
2001-12-19,112.1421,,,,,
2001-12-20,112.0817,,,,,
2001-12-21,111.8446,,,,,
2001-12-24,111.8446,,,,,
2001-12-26,111.8938,,,,,
2001-12-27,111.5875,,,,,
2001-12-28,111.5838,,,,,
2001-12-31,111.6291,,,,,
2002-01-02,111.7172,,,,,
2002-01-03,111.9934,,,,,
2002-01-04,111.8359,,,,,
2002-01-07,112.462,,,,,
2002-01-08,112.4729,,,,,
2002-01-09,112.1924,,,,,
2002-01-10,112.365,,,,,
2002-01-11,112.4198,,,,,
2002-01-14,112.9111,,,,,
2002-01-15,112.7071,,,,,
2002-01-16,112.8022,,,,,
2002-01-17,112.7347,,,,,
2002-01-18,112.5575,,,,,
2002-01-22,112.458,,,,,
2002-01-23,112.65,,,,,
2002-01-24,112.1683,,,,,
2002-01-25,112.1683,,,,,
2002-01-28,111.7918,,,,,
2002-01-29,111.8991,,,,,
2002-01-30,111.9671,,,,,
2002-01-31,112.0542,,,,,
2002-02-01,112.0542,,,,,
2002-02-04,112.4289,,,,,
2002-02-05,112.4266,,,,,
2002-02-06,112.3099,,,,,
2002-02-07,111.6646,,,,,
2002-02-08,112.0027,,,,,
2002-02-11,112.015,,,,,
2002-02-12,111.8158,,,,,
2002-02-13,111.6985,,,,,
2002-02-14,111.8591,,,,,
2002-02-15,112.0771,,,,,
2002-02-19,112.1071,,,,,
2002-02-20,111.9882,,,,,
2002-02-21,111.9191,,,,,
2002-02-22,112.1579,,,,,
2002-02-25,112.1579,,,,,
2002-02-26,112.1034,,,,,
2002-02-27,112.154,,,,,
2002-02-28,112.2267,,,,,
2002-03-01,112.0651,,,,,
2002-03-04,112.051,,,,,
2002-03-05,111.7697,,,,,
2002-03-06,111.5815,,,,,
2002-03-07,111.3679,,,,,
2002-03-08,111.3722,,,,,
2002-03-11,111.5008,,,,,
2002-03-12,111.4861,,,,,
2002-03-13,111.3871,,,,,
2002-03-14,111.2306,,,,,
2002-03-15,111.1755,,,,,
2002-03-18,111.3683,,,,,
2002-03-19,111.4373,,,,,
2002-03-20,111.4273,,,,,
2002-03-21,111.314,,,,,
2002-03-22,111.2734,,,,,
2002-03-25,111.2255,,,,,
2002-03-26,111.3958,,,,,
2002-03-27,111.5113,,,,,
2002-03-28,111.4775,,,,,
2002-04-01,111.4927,,,,,
2002-04-02,111.4864,,,,,
2002-04-03,111.8143,,,,,
2002-04-04,112.1352,,,,,
2002-04-05,112.1699,,,,,
2002-04-08,112.1969,,,,,
2002-04-09,112.0793,,,,,
2002-04-10,112.0019,,,,,
2002-04-11,112.1737,,,,,
2002-04-12,112.2354,,,,,
2002-04-15,112.4584,,,,,
2002-04-16,112.0687,,,,,
2002-04-17,112.1627,,,,,
2002-04-18,112.0871,,,,,
2002-04-19,112.17,,,,,
2002-04-22,112.17,,,,,
2002-04-23,112.3001,,,,,
2002-04-24,112.5345,,,,,
2002-04-25,112.6335,,,,,
2002-04-26,112.8051,,,,,
2002-04-29,112.6438,,,,,
2002-04-30,112.6955,,,,,
2002-05-01,112.6722,,,,,
2002-05-02,112.3199,,,,,
2002-05-03,112.6599,,,,,
2002-05-06,112.714,,,,,
2002-05-07,112.7745,,,,,
2002-05-08,112.5095,,,,,
2002-05-09,112.3202,,,,,
2002-05-10,112.2515,,,,,
2002-05-13,112.3592,,,,,
2002-05-14,112.0225,,,,,
2002-05-15,112.0733,,,,,
2002-05-16,112.7745,,,,,
2002-05-17,112.1203,,,,,
2002-05-20,112.5167,,,,,
2002-05-21,112.6598,,,,,
2002-05-22,112.7743,,,,,
2002-05-23,112.7743,,,,,
2002-05-24,112.861,,,,,
2002-05-28,112.8756,,,,,
2002-05-29,112.9735,,,,,
2002-05-30,113.0735,,,,,
2002-05-31,112.9431,,,,,
2002-06-03,112.9431,,,,,
2002-06-04,113.2391,,,,,
2002-06-05,113.3248,,,,,
2002-06-06,113.3278,,,,,
2002-06-07,113.3278,,,,,
2002-06-10,113.5538,,,,,
2002-06-11,113.4105,,,,,
2002-06-12,113.6345,,,,,
2002-06-13,114.0808,,,,,
2002-06-14,114.3079,,,,,
2002-06-17,114.1489,,,,,
2002-06-18,114.2705,,,,,
2002-06-19,114.4008,,,,,
2002-06-20,114.3714,,,,,
2002-06-21,114.2868,,,,,
2002-06-24,114.5719,,,,,
2002-06-25,114.313,,,,,
2002-06-26,114.313,,,,,
2002-06-27,114.6364,,,,,
2002-06-28,114.5035,,,,,
2002-07-01,114.3623,,,,,
2002-07-02,114.6312,,,,,
2002-07-03,114.5627,,,,,
2002-07-05,114.1167,,,,,
2002-07-08,114.2488,,,,,
2002-07-09,114.2937,,,,,
2002-07-10,114.6777,,,,,
2002-07-11,114.6777,,,,,
2002-07-12,115.0517,,,,,
2002-07-15,115.2891,,,,,
2002-07-16,115.1055,,,,,
2002-07-17,115.1055,,,,,
2002-07-18,115.1055,,,,,
2002-07-19,115.2928,,,,,
2002-07-22,115.4741,,,,,
2002-07-23,115.4651,,,,,
2002-07-24,115.7503,,,,,
2002-07-25,115.7541,,,,,
2002-07-26,115.695,,,,,
2002-07-29,115.695,,,,,
2002-07-30,115.408,,,,,
2002-07-31,115.5558,,,,,
2002-08-01,115.8706,,,,,
2002-08-02,116.1673,,,,,
2002-08-05,116.5298,,,,,
2002-08-06,116.0769,,,,,
2002-08-07,116.4496,,,,,
2002-08-08,116.2862,,,,,
2002-08-09,116.3128,,,,,
2002-08-12,116.497,,,,,
2002-08-13,116.7225,,,,,
2002-08-14,117.0346,,,,,
2002-08-15,116.1948,,,,,
2002-08-16,116.1631,,,,,
2002-08-19,116.1871,,,,,
2002-08-20,116.6634,,,,,
2002-08-21,116.3595,,,,,
2002-08-22,116.2614,,,,,
2002-08-23,116.5285,,,,,
2002-08-26,116.5905,,,,,
2002-08-27,116.6181,,,,,
2002-08-28,117.0629,,,,,
2002-08-29,117.1982,,,,,
2002-08-30,117.2404,,,,,
2002-09-03,117.963,,,,,
2002-09-04,118.0261,,,,,
2002-09-05,118.2267,,,,,
2002-09-06,118.3775,,,,,
2002-09-09,118.2469,,,,,
2002-09-10,117.9254,,,,,
2002-09-11,117.6882,,,,,
2002-09-12,118.1829,,,,,
2002-09-13,118.4293,,,,,
2002-09-16,118.7904,,,,,
2002-09-17,118.7332,,,,,
2002-09-18,118.8357,,,,,
2002-09-19,119.0568,,,,,
2002-09-20,118.8172,,,,,
2002-09-23,119.0217,,,,,
2002-09-24,119.1002,,,,,
2002-09-25,118.9326,,,,,
2002-09-26,118.7431,,,,,
2002-09-27,118.7507,,,,,
2002-09-30,119.2513,,,,,
2002-10-01,119.0618,,,,,
2002-10-02,118.741,,,,,
2002-10-03,118.7141,,,,,
2002-10-04,118.832,,,,,
2002-10-07,118.9095,,,,,
2002-10-08,118.8407,,,,,
2002-10-09,118.517,,,,,
2002-10-10,118.0696,,,,,
2002-10-11,117.8752,,,,,
2002-10-14,117.7335,,,,,
2002-10-15,117.2974,,,,,
2002-10-16,117.0398,,,,,
2002-10-17,117.2977,,,,,
2002-10-18,117.2488,,,,,
2002-10-21,117.4254,,,,,
2002-10-22,117.1057,,,,,
2002-10-23,117.37,,,,,
2002-10-24,117.0157,,,,,
2002-10-25,117.2734,,,,,
2002-10-28,117.6639,,,,,
2002-10-29,118.0365,,,,,
2002-10-30,117.7545,,,,,
2002-10-31,118.2243,,,,,
2002-11-01,118.0275,,,,,
2002-11-04,118.152,,,,,
2002-11-05,118.0665,,,,,
2002-11-06,118.0669,,,,,
2002-11-07,118.3185,,,,,
2002-11-08,118.8179,,,,,
2002-11-11,118.9788,,,,,
2002-11-12,119.2361,,,,,
2002-11-13,119.2032,,,,,
2002-11-14,119.3076,,,,,
2002-11-15,119.4526,,,,,
2002-11-18,119.4794,,,,,
2002-11-19,119.6423,,,,,
2002-11-20,119.8571,,,,,
2002-11-21,119.4819,,,,,
2002-11-22,119.4648,,,,,
2002-11-25,119.3696,,,,,
2002-11-26,119.6807,,,,,
2002-11-27,119.4727,,,,,
2002-11-29,119.8068,,,,,
2002-12-02,119.7233,,,,,
2002-12-03,120.0165,,,,,
2002-12-04,120.0449,,,,,
2002-12-05,120.2088,,,,,
2002-12-06,120.4016,,,,,
2002-12-09,120.646,,,,,
2002-12-10,120.7401,,,,,
2002-12-11,120.9018,,,,,
2002-12-12,121.143,,,,,
2002-12-13,121.2177,,,,,
2002-12-16,121.1555,,,,,
2002-12-17,121.3859,,,,,
2002-12-18,121.6227,,,,,
2002-12-19,121.6269,,,,,
2002-12-20,121.6061,,,,,
2002-12-23,121.7596,,,,,
2002-12-24,121.7671,,,,,
2002-12-26,121.802,,,,,
2002-12-27,122.2256,,,,,
2002-12-30,122.3308,,,,,
2002-12-31,122.3438,,,,,
2003-01-02,121.813,,,,,
2003-01-03,121.7501,,,,,
2003-01-06,121.9979,,,,,
2003-01-07,122.1828,,,,,
2003-01-08,122.4587,,,,,
2003-01-09,122.3892,,,,,
2003-01-10,122.6029,,,,,
2003-01-13,122.55,,,,,
2003-01-14,122.6557,,,,,
2003-01-15,122.6512,,,,,
2003-01-16,122.6701,,,,,
2003-01-17,123.1135,,,,,
2003-01-21,123.385,,,,,
2003-01-22,123.4643,,,,,
2003-01-23,123.5618,,,,,
2003-01-24,123.8782,,,,,
2003-01-27,123.9174,,,,,
2003-01-28,123.8671,,,,,
2003-01-29,123.8795,,,,,
2003-01-30,123.6684,,,,,
2003-01-31,123.8279,,,,,
2003-02-03,123.8168,,,,,
2003-02-04,124.1383,,,,,
2003-02-05,124.117,,,,,
2003-02-06,124.1286,,,,,
2003-02-07,124.2682,,,,,
2003-02-10,124.3516,,,,,
2003-02-11,124.3669,,,,,
2003-02-12,124.7773,,,,,
2003-02-13,124.9152,,,,,
2003-02-14,124.7472,,,,,
2003-02-18,124.7566,,,,,
2003-02-19,125.1355,,,,,
2003-02-20,125.2449,,,,,
2003-02-21,125.1539,,,,,
2003-02-24,125.4691,,,,,
2003-02-25,125.4641,,,,,
2003-02-26,125.301,,,,,
2003-02-27,124.9844,,,,,
2003-02-28,125.36,,,,,
2003-03-03,125.6206,,,,,
2003-03-04,125.6118,,,,,
2003-03-05,125.6207,,,,,
2003-03-06,125.698,,,,,
2003-03-07,125.8991,,,,,
2003-03-10,126.0664,,,,,
2003-03-11,125.9681,,,,,
2003-03-12,125.62,,,,,
2003-03-13,124.7616,,,,,
2003-03-14,124.4358,,,,,
2003-03-17,123.6432,,,,,
2003-03-18,123.992,,,,,
2003-03-19,123.5587,,,,,
2003-03-20,123.686,,,,,
2003-03-21,123.3859,,,,,
2003-03-24,123.7757,,,,,
2003-03-25,123.8562,,,,,
2003-03-26,123.9167,,,,,
2003-03-27,124.2638,,,,,
2003-03-28,124.372,,,,,
